query_id,query_text,language,disease_entity,icd10_code,molecule_entity,atc_code,drug_class_entity,atc_class,therapeutic_area,age_group,pregnancy_status,year,recency_flag,dose_context_flag,route,renal_function_group,hepatic_impairment_flag,comparison_flag,negation_flag,prior_treatment_failure_flag,intent,intent_top_level,intent_subtype,rule_intent_signal,prototype_intent_signal,cluster_intent_signal,signal_plurality_intent,signal_agreement,label_confidence,label_source,review_flag,gold_set_membership,annotation_notes
Q310,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,Management / Treatment Selection,Management / Treatment Selection,Mechanism / Background Knowledge,Management / Treatment Selection,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,initial treatment choice overrides demographic safety context unless safety is asked Three-signal status: two_signal_including_rule (rule=Management / Treatment Selection; prototype=Management / Treatment Selection; cluster=Mechanism / Background Knowledge).
Q311,add on therapy Typhoid Fever after Artemether-lumefantrine failure,EN,Typhoid Fever,A01.0,Artemether-lumefantrine,P01BF01,Antimalarials,P01BF,Infectious Disease,,,,False,False,,,False,False,False,True,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,Treatment Change / Escalation,Efficacy / Outcomes,Comparative Treatment Choice,,three_way_disagreement,low,rule_with_model_disagreement,True,not_reviewed,"failure, resistance, progression, switch, or add-on framing overrides initial selection Three-signal status: three_way_disagreement (rule=Treatment Change / Escalation; prototype=Efficacy / Outcomes; cluster=Comparative Treatment Choice)."
Q312,Tuberculosis prophylaxis Isoniazid indication,EN,Tuberculosis,A15,Isoniazid,J04AC01,Antituberculotics,J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,two_signal_including_rule,medium,model_assisted_schema_review,True,pilot_reviewed,prevention or maintenance framing overrides generic indication Three-signal status: two_signal_including_rule (rule=Prophylaxis / Maintenance; prototype=Prophylaxis / Maintenance; cluster=Comparative Treatment Choice). Multiple cues were resolved with the frozen primary-information-need hierarchy.
Q313,indikasi Losartan pada Chronic Kidney Disease guideline terbaru,MIXED,Chronic Kidney Disease,N18,Losartan,C09CA01,ARBs,C09CA,Nephrology,,,,True,False,,,False,False,False,False,Guideline / Evidence Lookup,Evidence / Guideline Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Management / Treatment Selection,Comparative Treatment Choice,,three_way_disagreement,low,model_assisted_schema_review,True,pilot_reviewed,"explicit evidence, guideline, recency, or year constraint overrides treatment choice Three-signal status: three_way_disagreement (rule=Guideline / Evidence Lookup; prototype=Management / Treatment Selection; cluster=Comparative Treatment Choice). Multiple cues were resolved with the frozen primary-information-need hierarchy."
Q314,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,Treatment Change / Escalation,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,prototype_cluster_against_rule,low,rule_with_model_disagreement,True,not_reviewed,"failure, resistance, progression, switch, or add-on framing overrides initial selection Three-signal status: prototype_cluster_against_rule (rule=Treatment Change / Escalation; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice)."
Q315,latest guideline Rheumatoid Arthritis management 2023,MIXED,Rheumatoid Arthritis,M05,Hydroxychloroquine,P01BA02,Antimalarials,P01BA,Rheumatology,,,2023.0,True,False,,,False,False,False,False,Guideline / Evidence Lookup,Evidence / Guideline Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Management / Treatment Selection,Comparative Treatment Choice,,three_way_disagreement,low,model_assisted_schema_review,True,gold_reviewed,"explicit evidence, guideline, recency, or year constraint overrides treatment choice Three-signal status: three_way_disagreement (rule=Guideline / Evidence Lookup; prototype=Management / Treatment Selection; cluster=Comparative Treatment Choice)."
Q316,Lansoprazole vs Omeprazole untuk pasien Peptic Ulcer Disease mana lebih efektif,MIXED,Peptic Ulcer Disease,K27,Lansoprazole; Omeprazole,A02BC03; A02BC01,Proton pump inhibitors; Proton pump inhibitors,A02BC; A02BC,Gastroenterology,,,,False,False,,,False,True,False,False,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,unanimous,high,model_assisted_schema_review,False,gold_reviewed,explicit comparison overrides single-treatment efficacy Three-signal status: unanimous (rule=Comparative Treatment Choice; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice).
Q317,Methylphenidate efficacy pada Breast Cancer HER2-positive clinical outcome data,MIXED,Breast Cancer HER2-positive,C50,Methylphenidate,N06BA04,CNS stimulants,N06BA,Oncology,,,,False,False,,,False,False,False,False,Efficacy / Outcomes,Pharmacotherapy; Epidemiology / Prognosis,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,Comparative Treatment Choice,Efficacy / Outcomes,two_signal_including_rule,medium,model_assisted_schema_review,True,gold_reviewed,single-treatment efficacy or outcome evidence is the requested output Three-signal status: two_signal_including_rule (rule=Efficacy / Outcomes; prototype=Efficacy / Outcomes; cluster=Comparative Treatment Choice).
Q318,Venlafaxine vs Escitalopram efficacy in Major Depressive Disorder,EN,Major Depressive Disorder,F32,Venlafaxine; Escitalopram,N06AX16; N06AB10,SNRIs; SSRIs,N06AX; N06AB,Psychiatry,,,,False,False,,,False,True,False,False,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,unanimous,medium,model_assisted_schema_review,True,pilot_reviewed,explicit comparison overrides single-treatment efficacy Three-signal status: unanimous (rule=Comparative Treatment Choice; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice). Multiple cues were resolved with the frozen primary-information-need hierarchy.
Q319,dosis titrasi Adalimumab Gout toleransi pasien,MIXED,Gout,M10,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,,,,False,True,,,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,prototype_cluster_against_rule,low,rule_with_model_disagreement,True,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: prototype_cluster_against_rule (rule=Dosing / Administration; prototype=Efficacy / Outcomes; cluster=Efficacy / Outcomes).
Q320,is Bedaquiline safe in Tuberculosis with hepatic impairment,EN,Tuberculosis,A15,Bedaquiline,J04AK05,Antituberculotics,J04AK,Pulmonology,,,,False,False,,,True,False,False,False,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,Safety / Contraindication,Dosing / Administration,Dosing / Administration,Dosing / Administration,prototype_cluster_against_rule,low,model_assisted_schema_review,True,pilot_reviewed,"harm, suitability, contraindication, or pregnancy-safety wording overrides dose when safety is explicit Three-signal status: prototype_cluster_against_rule (rule=Safety / Contraindication; prototype=Dosing / Administration; cluster=Dosing / Administration)."
Q321,Escitalopram drug interaction with Sertraline in ADHD,EN,ADHD,F90,Escitalopram; Sertraline,N06AB10; N06AB06,SSRIs; SSRIs,N06AB; N06AB,Psychiatry,,,,False,False,,,False,False,False,False,Interaction / Combination,Pharmacotherapy,Interaction / Combination,Interaction / Combination,Interaction / Combination,Comparative Treatment Choice,Interaction / Combination,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,co-administration or interaction overrides general safety Three-signal status: two_signal_including_rule (rule=Interaction / Combination; prototype=Interaction / Combination; cluster=Comparative Treatment Choice).
Q322,Dolutegravir hepatic impairment dose in Malaria,EN,Malaria,B50,Dolutegravir,J05AJ03,Integrase inhibitors,J05AJ,Infectious Disease,,,,False,True,,,True,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,unanimous,high,three_signal_consensus,False,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: unanimous (rule=Dosing / Administration; prototype=Dosing / Administration; cluster=Dosing / Administration).
Q323,efek samping Inhaled corticosteroids pada Asthma,ID,Asthma,J45,Budesonide,R03BA02,Inhaled corticosteroids,R03BA,Pulmonology,,,,False,False,inhaled,,False,False,False,False,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,Safety / Contraindication,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,prototype_cluster_against_rule,low,model_assisted_schema_review,True,pilot_reviewed,"harm, suitability, contraindication, or pregnancy-safety wording overrides dose when safety is explicit Three-signal status: prototype_cluster_against_rule (rule=Safety / Contraindication; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice). Phase 2 suggestion 'Monitoring / Response / Risk Assessment' was not retained because the explicit request maps to 'Safety / Contraindication'."
Q324,monitoring parameters Aspirin in Stable Angina,EN,Stable Angina,I20,Aspirin,B01AC06,Platelet aggregation inhibitors,B01AC,Cardiology,,,,False,False,,,False,False,False,False,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,Prophylaxis / Maintenance,Mechanism / Background Knowledge,,three_way_disagreement,low,model_assisted_schema_review,True,gold_reviewed,"monitoring action, response biomarker, or risk score is the requested output Three-signal status: three_way_disagreement (rule=Monitoring / Response / Risk Assessment; prototype=Prophylaxis / Maintenance; cluster=Mechanism / Background Knowledge)."
Q325,target Systemic Lupus Erythematosus sudah tercapai kapan maintenance Adalimumab,MIXED,Systemic Lupus Erythematosus,M32,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,,,,False,False,,,False,False,False,False,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,prevention or maintenance framing overrides generic indication Three-signal status: two_signal_including_rule (rule=Prophylaxis / Maintenance; prototype=Prophylaxis / Maintenance; cluster=Comparative Treatment Choice).
Q326,titration protocol Ferrous sulphate in Iron Deficiency Anaemia,EN,Iron Deficiency Anaemia,D50,Ferrous sulphate,B03AA07,Iron preparations,B03AA,Haematology,,,,False,False,,,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,prototype_cluster_against_rule,low,rule_with_model_disagreement,True,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: prototype_cluster_against_rule (rule=Dosing / Administration; prototype=Efficacy / Outcomes; cluster=Efficacy / Outcomes).
Q327,kombinasi Desmopressin dan Desmopressin pada Diabetes Insipidus aman atau tidak,MIXED,Diabetes Insipidus,E23.2,Desmopressin; Desmopressin,H01BA02; H01BA02,Vasopressin analogues; Vasopressin analogues,H01BA; H01BA,Endocrinology,,,,False,False,,,False,False,True,False,Interaction / Combination,Pharmacotherapy,Interaction / Combination,Interaction / Combination,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,prototype_cluster_against_rule,low,model_assisted_schema_review,True,pilot_reviewed,co-administration or interaction overrides general safety Three-signal status: prototype_cluster_against_rule (rule=Interaction / Combination; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice). Multiple cues were resolved with the frozen primary-information-need hierarchy.
Q328,kombinasi Piperacillin-tazobactam dan Hydrocortisone pada Sepsis aman atau tidak,MIXED,Sepsis,A41,Piperacillin-tazobactam; Hydrocortisone,J01CR05; H02AB09,Beta-lactam combinations; Corticosteroids,J01CR; H02AB,Critical Care,,,,False,False,,,False,False,True,False,Interaction / Combination,Pharmacotherapy,Interaction / Combination,Interaction / Combination,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,prototype_cluster_against_rule,low,model_assisted_schema_review,True,gold_reviewed,co-administration or interaction overrides general safety Three-signal status: prototype_cluster_against_rule (rule=Interaction / Combination; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice). Multiple cues were resolved with the frozen primary-information-need hierarchy.
