query_id,content_id,title,rank,score
Q241,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,16,3.240083493305596
Q241,C333,WHO Guideline Update: Psoriasis 2023,17,3.1945595920910574
Q241,C335,WHO Guideline Update: Psoriasis 2025,18,3.1945595920910574
Q241,C338,Laporan Kasus: Psoriasis dengan anaemia,19,3.1945595920910574
Q241,C331,Profil Keamanan Tacrolimus topical pada Psoriasis,20,2.990668298674076
Q242,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,1,13.26563617821964
Q242,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,2,13.128112075112373
Q242,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,3,13.128112075112373
Q242,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,4,13.128112075112373
Q242,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,5,13.128112075112373
Q242,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,6,13.128112075112373
Q242,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,7,12.460624675724404
Q242,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,8,11.981944953319461
Q242,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,9,11.857728804840177
Q242,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,10,8.61764531153458
Q242,C197,Konsensus Nasional: Chronic Myeloid Leukaemia di Indonesia 2023,11,7.725800384828311
Q242,C333,WHO Guideline Update: Psoriasis 2023,12,4.740483163795515
Q242,C124,Konsensus Nasional: Asthma di Indonesia 2024,13,4.274067670443244
Q242,C219,Konsensus Nasional: Osteoporosis di Indonesia 2022,14,4.274067670443244
Q242,C233,WHO Guideline Update: Iron Deficiency Anaemia 2023,15,4.171669150440603
Q242,C015,Panduan Klinis: Tatalaksana Hyperthyroidism 2021,16,4.038960558940491
Q242,C259,Panduan Klinis: Tatalaksana Preeclampsia 2020,17,4.038960558940491
Q242,C062,Konsensus Nasional: Chronic Kidney Disease di Indonesia 2022,18,3.790246233059176
Q242,C153,Konsensus Nasional: Inflammatory Bowel Disease di Indonesia 2021,19,3.790246233059176
Q242,C160,Konsensus Nasional: Inflammatory Bowel Disease di Indonesia 2022,20,3.790246233059176
Q243,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,1,9.958745243883747
Q243,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,2,8.439714116032018
Q243,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,3,7.903129914365929
Q243,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,4,7.23687458656489
Q243,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,5,7.211283241335776
Q243,C226,Safety Profile of Ibuprofen in Psoriatic Arthritis,6,5.124956468969474
Q243,C227,Consensus Statement: NSAIDs Use in Psoriatic Arthritis,7,5.124956468969474
Q243,C218,Profil Keamanan Colchicine pada Psoriatic Arthritis,8,4.274067670443244
Q243,C073,Quick Reference: Antiepileptics other Dosing in Migraine,9,4.265026602851163
Q243,C339,Quick Reference: Calcineurin inhibitors Dosing in Psoriasis,10,4.265026602851163
Q243,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",11,4.023627605387614
Q243,C146,Quick Reference: Nitroimidazoles Dosing in Inflammatory Bowel Disease,12,4.023627605387614
Q243,C163,"Risperidone: Pharmacology, Dosing, and Clinical Use in Schizophrenia",13,4.023627605387614
Q243,C217,"Adalimumab: Pharmacology, Dosing, and Clinical Use in Gout",14,4.023627605387614
Q243,C329,"Cyclosporine: Pharmacology, Dosing, and Clinical Use in Psoriasis",15,4.023627605387614
Q243,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,16,4.005580697124647
Q243,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,17,4.005580697124647
Q243,C019,Asia-Pacific Guideline: Diabetes Insipidus in Primary Care 2021,18,4.005580697124647
Q243,C095,Quick Reference: NRTIs combination Dosing in Urinary Tract Infection,19,3.8080910013794624
Q243,C176,"Lithium: Pharmacology, Dosing, and Clinical Use in Bipolar Disorder",20,3.8080910013794624
Q244,C009,Case Report: Atypical Presentation of Obesity,1,5.142303115314051
Q244,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,2,5.119232797191707
Q244,C200,Chronic Lymphocytic Leukaemia and obesity: Management Challenges,3,4.8337887749142725
Q244,C023,Hasil Jangka Panjang Terapi GLP-1 receptor agonists pada Obesity,4,4.096479461869578
Q244,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,5,0.0
Q244,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,6,0.0
Q244,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,7,0.0
Q244,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,8,0.0
Q244,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",9,0.0
Q244,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,10,0.0
Q244,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,11,0.0
Q244,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,12,0.0
Q244,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,13,0.0
Q244,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,14,0.0
Q244,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,15,0.0
Q244,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,16,0.0
Q244,C015,Panduan Klinis: Tatalaksana Hyperthyroidism 2021,17,0.0
Q244,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,18,0.0
Q244,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,19,0.0
Q244,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,20,0.0
Q245,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,1,20.256925868116323
Q245,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,2,18.38716695908078
Q245,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,3,9.495590494754511
Q245,C092,Hasil Jangka Panjang Terapi Antiepileptics other pada Migraine,4,5.164107449137047
Q245,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,5,5.103411296356232
Q245,C077,Hasil Jangka Panjang Terapi Fatty acid derivatives pada Epilepsy,6,4.88747792685476
Q245,C213,Hasil Jangka Panjang Terapi IL-17 inhibitors pada Gout,7,4.88747792685476
Q245,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,8,4.88747792685476
Q245,C023,Hasil Jangka Panjang Terapi GLP-1 receptor agonists pada Obesity,9,4.638978377772834
Q245,C098,Hasil Jangka Panjang Terapi NRTIs combination pada Urinary Tract Infection,10,4.638978377772834
Q245,C253,Hasil Jangka Panjang Terapi Erythropoiesis stimulating agents pada Iron Deficiency Anaemia,11,4.4145256732042455
Q245,C199,Pedoman PNPK: Breast Cancer HER2-positive,12,4.0022113632162
Q245,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,13,3.762097240968909
Q245,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,14,3.5491638675350425
Q245,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,15,3.359043209735438
Q245,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,16,3.357177369918772
Q245,C203,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,17,3.188255589728093
Q245,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,18,3.188255589728093
Q245,C276,Efektivitas Magnesium pada Preeclampsia,19,1.7759290382152242
Q245,C212,Profil Keamanan Alendronate pada Osteoporosis,20,1.6548536020730698
Q246,C093,Practical Guide: Initiating Tenofovir+Lamivudine in Urinary Tract Infection,1,18.70896677836487
Q246,C109,Panduan Praktis: Memulai Tenofovir+Lamivudine pada Urinary Tract Infection,2,18.70896677836487
Q246,C094,"Tenofovir+Lamivudine: Pharmacology, Dosing, and Clinical Use in Urinary Tract Infection",3,16.898534458521226
Q246,C102,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,4,11.905571861610522
Q246,C111,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,5,11.905571861610522
Q246,C095,Quick Reference: NRTIs combination Dosing in Urinary Tract Infection,6,10.077129629206315
Q246,C108,Case Series: NRTIs combination in Refractory Urinary Tract Infection,7,10.077129629206315
Q246,C115,Case Series: NRTIs combination in Refractory Urinary Tract Infection,8,10.077129629206315
Q246,C098,Hasil Jangka Panjang Terapi NRTIs combination pada Urinary Tract Infection,9,9.564766769184278
Q246,C029,Profil Obat ARBs pada Heart Failure,10,4.274067670443244
Q246,C041,Laporan Kasus: Heart Failure dengan immunocompromised,11,4.274067670443244
Q246,C031,Clinical Practice Guideline: Heart Failure Management 2021,12,4.01764343044776
Q246,C038,Clinical Summary: Heart Failure Management Update 2024,13,4.01764343044776
Q246,C044,Safety Profile of Furosemide in Heart Failure,14,4.01764343044776
Q246,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,15,4.01764343044776
Q246,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,16,3.4048227103668527
Q246,C162,Biomarkers in Schizophrenia: Implications for Atypical antipsychotics Therapy,17,2.605782573313007
Q246,C216,Switching Therapy in Osteoporosis: A Step-by-Step Guide,18,2.466196711568875
Q246,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,19,2.466196711568875
Q246,C318,Switching Therapy in Sepsis: A Step-by-Step Guide,20,2.466196711568875
Q247,C082,Rare Adverse Event of Aspirin in Ischaemic Stroke,1,14.0234848222743
Q247,C085,Pedoman PNPK: Ischaemic Stroke,2,11.135586229852866
Q247,C070,Ischaemic Stroke in Special Populations: Practical Guidance,3,9.13133562640039
Q247,C087,Switching Therapy in Ischaemic Stroke: A Step-by-Step Guide,4,7.738511257900502
Q247,C276,Efektivitas Magnesium pada Preeclampsia,5,1.7759290382152242
Q247,C212,Profil Keamanan Alendronate pada Osteoporosis,6,1.6548536020730698
Q247,C221,Meta-analisis: Alendronate pada Osteoporosis,7,1.6548536020730698
Q247,C309,Profil Keamanan Meropenem pada Sepsis,8,1.6548536020730698
Q247,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,9,1.5492333337338053
Q247,C026,Profil Keamanan Rivaroxaban pada Atrial Fibrillation,10,1.5492333337338053
Q247,C029,Profil Obat ARBs pada Heart Failure,11,1.5492333337338053
Q247,C054,Efektivitas Loop diuretics pada Nephrotic Syndrome,12,1.5492333337338053
Q247,C089,Perbandingan Topiramate dan Topiramate pada Migraine,13,1.5492333337338053
Q247,C099,Panduan Praktis: Memulai Dolutegravir pada Malaria,14,1.5492333337338053
Q247,C103,Profil Keamanan Amoxicillin pada HIV/AIDS,15,1.5492333337338053
Q247,C114,Profil Keamanan Levofloxacin pada HIV/AIDS,16,1.5492333337338053
Q247,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,17,1.5492333337338053
Q247,C130,Profil Keamanan Bedaquiline pada MDR Tuberculosis,18,1.5492333337338053
Q247,C133,Panduan Praktis: Memulai Prednisolone pada COPD,19,1.5492333337338053
Q247,C135,Prednisolone pada Pasien COPD: Studi Kohort,20,1.5492333337338053
Q248,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,1,13.425706937111407
Q248,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,2,12.126525959153636
Q248,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,3,12.126525959153636
Q248,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,4,9.540900735325724
Q248,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,5,9.540900735325724
Q248,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,6,9.540900735325724
Q248,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,7,9.540900735325724
Q248,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,8,9.540900735325724
Q248,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,9,9.05580196535755
Q248,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,10,8.61764531153458
Q248,C023,Hasil Jangka Panjang Terapi GLP-1 receptor agonists pada Obesity,11,3.68728662136772
Q248,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,12,3.68728662136772
Q248,C074,Topiramate Real-World Evidence in Migraine: A Retrospective Study,13,3.2620002906108967
Q248,C079,Topiramate Real-World Evidence in Migraine: A Retrospective Study,14,3.2620002906108967
Q248,C105,Narrative Review: Current Evidence for Integrase inhibitors in Malaria,15,3.2620002906108967
Q248,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,16,3.187655635948162
Q248,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,17,3.0961467331210595
Q248,C215,Narrative Review: Current Evidence for NSAIDs in Systemic Lupus Erythematosus,18,3.0961467331210595
Q248,C290,Diazepam Real-World Evidence in Febrile Seizure: A Retrospective Study,19,3.0961467331210595
Q248,C296,Narrative Review: Current Evidence for Zinc supplements in Stunting / Malnutrition,20,3.0961467331210595
Q249,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,1,13.128112075112373
Q249,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,2,13.128112075112373
Q249,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,3,13.128112075112373
Q249,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,4,13.128112075112373
Q249,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,5,13.128112075112373
Q249,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,6,13.032170984738825
Q249,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,7,12.460624675724404
Q249,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,8,9.540900735325724
Q249,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,9,8.61764531153458
Q249,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,10,8.61764531153458
Q249,C135,Prednisolone pada Pasien COPD: Studi Kohort,11,5.987157344749509
Q249,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,12,5.627955668445315
Q249,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,13,5.309415367847006
Q249,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,14,5.309415367847006
Q249,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,15,5.309415367847006
Q249,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,16,5.309415367847006
Q249,C332,Psoriasis in elderly patients: Special Considerations,17,5.142303115314051
Q249,C322,Disseminated Intravascular Coagulation and elderly patients: Management Challenges,18,4.560198039645514
Q249,C242,Challenging Case: Deep Vein Thrombosis with Concurrent elderly patients,19,4.315918574579278
Q249,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,20,3.2620002906108967
Q250,C235,"Vitamin K antagonists: Mechanism, Indications, and Safety",1,14.949084917533874
Q250,C241,Consensus Statement: Vitamin K antagonists Use in Deep Vein Thrombosis,2,12.668865395242236
Q250,C026,Profil Keamanan Rivaroxaban pada Atrial Fibrillation,3,9.111584859824198
Q250,C097,Laporan Kasus: Malaria dengan atrial fibrillation,4,7.562351526090392
Q250,C027,National Guideline: Atrial Fibrillation Diagnosis and Treatment,5,7.10864550358951
Q250,C037,Atrial Fibrillation in Special Populations: Practical Guidance,6,7.10864550358951
Q250,C042,Atrial Fibrillation in Special Populations: Practical Guidance,7,7.10864550358951
Q250,C081,Parkinson Disease in atrial fibrillation: Special Considerations,8,7.10864550358951
Q250,C168,Challenging Case: ADHD with Concurrent atrial fibrillation,9,7.10864550358951
Q250,C030,Treatment Intensification in Atrial Fibrillation: When and How,10,6.7062986819441015
Q250,C032,Consensus Statement: SGLT2 inhibitors Use in Atrial Fibrillation,11,6.7062986819441015
Q250,C046,Treatment Intensification in Atrial Fibrillation: When and How,12,6.7062986819441015
Q250,C025,Metoprolol versus Empagliflozin in Atrial Fibrillation: Head-to-Head Comparison,13,6.024346876365611
Q250,C297,Panduan Praktis: Memulai Vitamin A pada Stunting / Malnutrition,14,5.6811138456256725
Q250,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,15,4.076522876343298
Q250,C276,Efektivitas Magnesium pada Preeclampsia,16,1.7759290382152242
Q250,C212,Profil Keamanan Alendronate pada Osteoporosis,17,1.6548536020730698
Q250,C221,Meta-analisis: Alendronate pada Osteoporosis,18,1.6548536020730698
Q250,C309,Profil Keamanan Meropenem pada Sepsis,19,1.6548536020730698
Q250,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,20,1.5492333337338053
Q251,C180,Risk Stratification in Major Depressive Disorder: Current Approaches,1,10.694055829717446
Q251,C086,Risk Stratification in Migraine: Current Approaches,2,8.548135340886487
Q251,C127,Risk Stratification in Asthma: Current Approaches,3,8.548135340886487
Q251,C113,Risk Stratification in Typhoid Fever: Current Approaches,4,8.03528686089552
Q251,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,5,8.03528686089552
Q251,C295,Risk Stratification in Stunting / Malnutrition: Current Approaches,6,8.03528686089552
