side,record_id,field,value,duplicate,evidence_source,evidence_span
content,C031,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C032,disease_entity,Atrial Fibrillation,False,text_and_metadata,Atrial Fibrillation
content,C032,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C032,molecule_entity,Apixaban,False,metadata_without_literal_text_support,
content,C032,drug_class_entity,SGLT2 inhibitors,False,text_and_metadata,SGLT2 inhibitors
content,C032,drug_class_entity,Factor Xa inhibitors,False,metadata_without_literal_text_support,
content,C032,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C033,disease_entity,Stable Angina,False,metadata_without_literal_text_support,
content,C033,molecule_entity,Atorvastatin,False,metadata_without_literal_text_support,
content,C033,drug_class_entity,Statins,False,text_and_metadata,Statins
content,C033,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C034,disease_entity,Heart Failure,False,text_and_metadata,Heart Failure
content,C034,molecule_entity,Spironolactone,False,text_and_metadata,Spironolactone
content,C034,drug_class_entity,Aldosterone antagonists,False,metadata_without_literal_text_support,
content,C034,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C035,disease_entity,Stable Angina,False,text_and_metadata,Stable Angina
content,C035,molecule_entity,Rosuvastatin,False,metadata_without_literal_text_support,
content,C035,drug_class_entity,Statins,False,metadata_without_literal_text_support,
content,C035,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C036,disease_entity,Stable Angina,False,text_and_metadata,Stable Angina
content,C036,molecule_entity,Clopidogrel,False,metadata_without_literal_text_support,
content,C036,drug_class_entity,Platelet aggregation inhibitors,False,text_and_metadata,Platelet aggregation inhibitors
content,C036,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C037,disease_entity,Atrial Fibrillation,False,text_and_metadata,Atrial Fibrillation
content,C037,molecule_entity,Dapagliflozin,False,metadata_without_literal_text_support,
content,C037,molecule_entity,Rivaroxaban,False,metadata_without_literal_text_support,
content,C037,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C037,drug_class_entity,Factor Xa inhibitors,False,metadata_without_literal_text_support,
content,C037,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C038,disease_entity,Heart Failure,False,text_and_metadata,Heart Failure
content,C038,molecule_entity,Losartan,False,metadata_without_literal_text_support,
content,C038,drug_class_entity,ARBs,False,metadata_without_literal_text_support,
content,C038,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C039,disease_entity,Stable Angina,False,text_and_metadata,Stable Angina
content,C039,molecule_entity,Aspirin,False,metadata_without_literal_text_support,
content,C039,molecule_entity,Rosuvastatin,False,metadata_without_literal_text_support,
content,C039,drug_class_entity,Platelet aggregation inhibitors,False,metadata_without_literal_text_support,
content,C039,drug_class_entity,Statins,False,metadata_without_literal_text_support,
content,C039,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C040,disease_entity,Stable Angina,False,metadata_without_literal_text_support,
content,C040,molecule_entity,Atorvastatin,False,text_and_metadata,Atorvastatin
content,C040,drug_class_entity,Statins,False,metadata_without_literal_text_support,
content,C040,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C041,disease_entity,Heart Failure,False,text_and_metadata,Heart Failure
content,C041,molecule_entity,Metoprolol,False,metadata_without_literal_text_support,
content,C041,drug_class_entity,Beta blockers selective,False,metadata_without_literal_text_support,
content,C041,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C042,disease_entity,Atrial Fibrillation,False,text_and_metadata,Atrial Fibrillation
content,C042,molecule_entity,Dapagliflozin,False,metadata_without_literal_text_support,
content,C042,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C042,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C043,disease_entity,Acute Coronary Syndrome,False,text_and_metadata,Acute Coronary Syndrome
content,C043,molecule_entity,Rosuvastatin,False,metadata_without_literal_text_support,
content,C043,drug_class_entity,Statins,False,text_and_metadata,Statins
content,C043,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C044,disease_entity,Heart Failure,False,text_and_metadata,Heart Failure
content,C044,molecule_entity,Furosemide,False,text_and_metadata,Furosemide
content,C044,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C044,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C045,disease_entity,Heart Failure,False,text_and_metadata,Heart Failure
content,C045,molecule_entity,Metoprolol,False,text_and_metadata,Metoprolol
content,C045,drug_class_entity,Beta blockers selective,False,metadata_without_literal_text_support,
content,C045,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C046,disease_entity,Atrial Fibrillation,False,text_and_metadata,Atrial Fibrillation
content,C046,molecule_entity,Amlodipine,False,metadata_without_literal_text_support,
content,C046,drug_class_entity,Calcium channel blockers,False,metadata_without_literal_text_support,
content,C046,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
content,C047,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C047,molecule_entity,Losartan,False,text_and_metadata,Losartan
content,C047,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C047,drug_class_entity,ARBs,False,metadata_without_literal_text_support,
content,C047,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C047,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C048,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C048,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C048,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C048,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C049,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C049,molecule_entity,Furosemide,False,text_and_metadata,Furosemide
content,C049,molecule_entity,Furosemide,True,text_and_metadata,Furosemide
content,C049,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C049,drug_class_entity,Loop diuretics,True,metadata_without_literal_text_support,
content,C049,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C050,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C050,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C050,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C050,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C051,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C051,molecule_entity,Furosemide,False,metadata_without_literal_text_support,
content,C051,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C051,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C052,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C052,molecule_entity,Dapagliflozin,False,metadata_without_literal_text_support,
content,C052,molecule_entity,Dapagliflozin,True,metadata_without_literal_text_support,
content,C052,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C052,drug_class_entity,SGLT2 inhibitors,True,metadata_without_literal_text_support,
content,C052,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C053,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C053,molecule_entity,Furosemide,False,text_and_metadata,Furosemide
content,C053,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C053,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C054,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C054,molecule_entity,Furosemide,False,metadata_without_literal_text_support,
content,C054,drug_class_entity,Loop diuretics,False,text_and_metadata,Loop diuretics
content,C054,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C055,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C055,molecule_entity,Furosemide,False,metadata_without_literal_text_support,
content,C055,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C055,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C056,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C056,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C056,molecule_entity,Ramipril,False,metadata_without_literal_text_support,
content,C056,drug_class_entity,SGLT2 inhibitors,False,text_and_metadata,SGLT2 inhibitors
content,C056,drug_class_entity,ACE inhibitors,False,metadata_without_literal_text_support,
content,C056,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C057,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C057,molecule_entity,Ramipril,False,metadata_without_literal_text_support,
content,C057,molecule_entity,Losartan,False,metadata_without_literal_text_support,
content,C057,drug_class_entity,ACE inhibitors,False,metadata_without_literal_text_support,
content,C057,drug_class_entity,ARBs,False,metadata_without_literal_text_support,
content,C057,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C058,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C058,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C058,drug_class_entity,SGLT2 inhibitors,False,text_and_metadata,SGLT2 inhibitors
content,C058,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C059,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C059,molecule_entity,Empagliflozin,False,text_and_metadata,Empagliflozin
content,C059,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C059,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C060,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C060,molecule_entity,Ramipril,False,metadata_without_literal_text_support,
content,C060,drug_class_entity,ACE inhibitors,False,metadata_without_literal_text_support,
content,C060,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C061,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C061,molecule_entity,Dapagliflozin,False,text_and_metadata,Dapagliflozin
content,C061,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C061,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C062,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C062,molecule_entity,Empagliflozin,False,metadata_without_literal_text_support,
content,C062,drug_class_entity,SGLT2 inhibitors,False,metadata_without_literal_text_support,
content,C062,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C063,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C063,molecule_entity,Furosemide,False,metadata_without_literal_text_support,
content,C063,molecule_entity,Furosemide,True,metadata_without_literal_text_support,
content,C063,drug_class_entity,Loop diuretics,False,text_and_metadata,Loop diuretics
content,C063,drug_class_entity,Loop diuretics,True,text_and_metadata,Loop diuretics
content,C063,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C064,disease_entity,Nephrotic Syndrome,False,text_and_metadata,Nephrotic Syndrome
content,C064,molecule_entity,Furosemide,False,text_and_metadata,Furosemide
content,C064,molecule_entity,Furosemide,True,text_and_metadata,Furosemide
content,C064,drug_class_entity,Loop diuretics,False,metadata_without_literal_text_support,
content,C064,drug_class_entity,Loop diuretics,True,metadata_without_literal_text_support,
content,C064,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
content,C065,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
content,C065,molecule_entity,Losartan,False,text_and_metadata,Losartan
content,C065,molecule_entity,Losartan,True,text_and_metadata,Losartan
content,C065,drug_class_entity,ARBs,False,metadata_without_literal_text_support,
content,C065,drug_class_entity,ARBs,True,metadata_without_literal_text_support,
content,C065,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
