query_id,query_text,language,intent_text,cluster_id,liang_final_intent,liang_top_probability,liang_second_intent,liang_second_probability,liang_probability_margin,attention_semantic,attention_sentence_tfidf,attention_class_centroid_tfidf,anchor_rule_intent,matched_candidate_intents,n_anchor_matches,used_as_weak_anchor,prototype_top_intent,prototype_top_score,prototype_second_intent,prototype_second_score,ambiguity_margin,margin_is_calibrated_confidence,similarity_management_treatment,similarity_diagnosis_differential_diagnosis,similarity_work_up_test_selection,similarity_test_clinical_data_interpretation,similarity_pharmacotherapy,similarity_evidence_guideline_lookup,similarity_procedures_techniques,similarity_epidemiology_prognosis,similarity_patient_communication_education,similarity_other_ambiguous
Q304,target Major Depressive Disorder sudah tercapai kapan maintenance Venlafaxine,MIXED,target disease sudah tercapai kapan maintenance medicine,0,Prophylaxis / Maintenance,0.9632334,Dosing / Administration,0.010901309,0.9523321,0.12038701,0.5232157,0.35639727,Prophylaxis / Maintenance,Prophylaxis / Maintenance,1,True,Management / Treatment,0.44102842,Test / Clinical Data Interpretation,0.43430948,0.0067189336,False,0.441028,0.414882,0.39689,0.434309,0.415767,0.3698,0.318194,0.421415,0.377205,0.141514
Q305,when to start Diazepam in Febrile Seizure,EN,when to start medicine in disease,0,Management / Treatment Selection,0.9559435,Interaction / Combination,0.01427071,0.9416728,0.02353667,0.07813453,0.89832884,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.49333054,Pharmacotherapy,0.42713398,0.06619656,False,0.493331,0.264366,0.317885,0.349373,0.427134,0.386254,0.417558,0.396777,0.307661,0.070351
Q306,Tenofovir+Lamivudine combination therapy Urinary Tract Infection,EN,medicine combination therapy disease,0,Interaction / Combination,0.9626987,Safety / Contraindication,0.009370143,0.95332855,0.06538383,0.18824223,0.74637395,Interaction / Combination,Interaction / Combination,1,True,Management / Treatment,0.47082534,Pharmacotherapy,0.42574722,0.04507813,False,0.470825,0.334165,0.245566,0.325421,0.425747,0.402825,0.364302,0.412593,0.38769,0.11699
Q307,Fluoroquinolones in pregnancy and HIV/AIDS,EN,drugclass in pregnancy and disease,14,Safety / Contraindication,0.73063,Efficacy / Outcomes,0.05275428,0.6778757,0.21928418,0.19392462,0.5867912,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.43012902,Epidemiology / Prognosis,0.24261546,0.18751356,False,0.237437,0.152368,0.091062,0.183811,0.430129,0.22596,0.210254,0.242615,0.173574,0.061209
Q308,MDR Tuberculosis dengan CKD pilihan drug terbaik,MIXED,disease dengan ckd pilihan drug terbaik,4,Management / Treatment Selection,0.9922599,Guideline / Evidence Lookup,0.0044456623,0.98781425,0.027487233,0.08980249,0.88271034,Management / Treatment Selection,Management / Treatment Selection,1,True,Pharmacotherapy,0.49594522,Epidemiology / Prognosis,0.38600487,0.10994035,False,0.36458,0.344088,0.236377,0.305868,0.495945,0.366951,0.251896,0.386005,0.248844,0.097499
Q309,Bedaquiline long term outcomes MDR Tuberculosis,EN,medicine long term outcomes disease,0,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5110607,Test / Clinical Data Interpretation,0.44481257,0.06624815,False,0.404389,0.388199,0.235139,0.444813,0.380207,0.436837,0.301888,0.511061,0.413811,0.086811
Q310,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,target terapi disease dengan drugclass,6,Management / Treatment Selection,0.93243223,Guideline / Evidence Lookup,0.024508614,0.90792364,0.030090656,0.18426797,0.7856414,Management / Treatment Selection,Management / Treatment Selection,1,True,Pharmacotherapy,0.5370224,Management / Treatment,0.47573304,0.06128937,False,0.475733,0.312643,0.290331,0.298739,0.537022,0.41425,0.376994,0.382825,0.375278,0.135967
Q311,add on therapy Typhoid Fever after Artemether-lumefantrine failure,EN,add on therapy disease after medicine failure,0,Treatment Change / Escalation,0.99019414,Dosing / Administration,0.0041230964,0.98607105,0.063120574,0.26901764,0.6678618,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.5005618,Diagnosis / Differential Diagnosis,0.45402893,0.04653284,False,0.500562,0.454029,0.273193,0.374329,0.345319,0.422058,0.39688,0.446749,0.452204,0.084918
Q312,Tuberculosis prophylaxis Isoniazid indication,EN,disease prophylaxis medicine indication,0,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,Prophylaxis / Maintenance; Management / Treatment Selection,2,True,Diagnosis / Differential Diagnosis,0.48598784,Epidemiology / Prognosis,0.41643748,0.069550365,False,0.317798,0.485988,0.212731,0.38313,0.282958,0.371821,0.286917,0.416437,0.32907,0.010429
Q313,indikasi Losartan pada Chronic Kidney Disease guideline terbaru,MIXED,indikasi medicine pada disease guideline terbaru,0,Guideline / Evidence Lookup,0.9326238,Management / Treatment Selection,0.033688597,0.8989352,0.09947687,0.3768578,0.52366537,Guideline / Evidence Lookup,Guideline / Evidence Lookup; Management / Treatment Selection,2,True,Evidence / Guideline Lookup,0.56445384,Diagnosis / Differential Diagnosis,0.5608883,0.0035655499,False,0.507323,0.560888,0.357313,0.531261,0.512631,0.564454,0.425113,0.54769,0.486233,0.147116
Q314,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,switch dari medicine ke medicine disease progresif,0,Treatment Change / Escalation,0.99218833,Dosing / Administration,0.0035329384,0.9886554,0.049029365,0.3188914,0.63207924,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.3716695,Procedures / Techniques,0.34782794,0.02384156,False,0.37167,0.226748,0.234984,0.337939,0.327019,0.341015,0.347828,0.315691,0.32162,0.022536
Q315,latest guideline Rheumatoid Arthritis management 2023,MIXED,latest guideline disease management 2023,0,Guideline / Evidence Lookup,0.9235269,Management / Treatment Selection,0.04130912,0.88221776,0.2501193,0.2496417,0.500239,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Management / Treatment,0.53109735,Evidence / Guideline Lookup,0.5179498,0.013147533,False,0.531097,0.431916,0.35546,0.41188,0.362946,0.51795,0.380616,0.503285,0.419866,0.14271
Q316,Lansoprazole vs Omeprazole untuk pasien Peptic Ulcer Disease mana lebih efektif,MIXED,medicine vs medicine untuk pasien disease mana lebih efektif,0,Comparative Treatment Choice,0.9871715,Safety / Contraindication,0.0046370034,0.98253447,0.021237668,0.8594299,0.119332485,Comparative Treatment Choice,Comparative Treatment Choice,1,True,Pharmacotherapy,0.5386045,Management / Treatment,0.5001536,0.038450897,False,0.500154,0.318894,0.321434,0.354512,0.538604,0.374143,0.441864,0.429394,0.429246,0.150252
Q317,Methylphenidate efficacy pada Breast Cancer HER2-positive clinical outcome data,MIXED,medicine efficacy pada disease clinical outcome data,0,Efficacy / Outcomes,0.985386,Safety / Contraindication,0.007339046,0.97804695,0.25569043,0.34933466,0.39497498,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5372452,Pharmacotherapy,0.53344434,0.003800869,False,0.482681,0.432297,0.295658,0.447422,0.533444,0.509802,0.453467,0.537245,0.427836,0.10155
Q318,Venlafaxine vs Escitalopram efficacy in Major Depressive Disorder,EN,medicine vs medicine efficacy in disease,0,Comparative Treatment Choice,0.9547989,Safety / Contraindication,0.02149563,0.93330324,0.04129908,0.8265778,0.13212314,Comparative Treatment Choice,Comparative Treatment Choice; Efficacy / Outcomes,2,True,Pharmacotherapy,0.5286352,Management / Treatment,0.43222964,0.096405566,False,0.43223,0.342168,0.306134,0.367672,0.528635,0.329424,0.401019,0.419474,0.39375,0.136194
Q319,dosis titrasi Adalimumab Gout toleransi pasien,MIXED,dosis titrasi medicine disease toleransi pasien,5,Dosing / Administration,0.91047275,Safety / Contraindication,0.041970864,0.8685019,0.11794164,0.30305544,0.5790029,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.39480203,Pharmacotherapy,0.3898939,0.0049081445,False,0.349012,0.325368,0.193371,0.275941,0.389894,0.343839,0.283977,0.394802,0.315215,-0.001069
Q320,is Bedaquiline safe in Tuberculosis with hepatic impairment,EN,is medicine safe in disease with hepatic impairment,3,Safety / Contraindication,0.8764966,Dosing / Administration,0.043379825,0.83311677,0.13966832,0.24855402,0.6117776,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.37982908,Epidemiology / Prognosis,0.29381692,0.086012155,False,0.270678,0.210854,0.145485,0.201526,0.379829,0.285857,0.187898,0.293817,0.26612,0.073595
Q321,Escitalopram drug interaction with Sertraline in ADHD,EN,medicine drug interaction with medicine in disease,0,Interaction / Combination,0.96815825,Management / Treatment Selection,0.011496757,0.95666146,0.056410003,0.12776594,0.81582403,Interaction / Combination,Interaction / Combination,1,True,Pharmacotherapy,0.57278866,Patient Communication / Education,0.31114024,0.26164842,False,0.306634,0.235826,0.176833,0.291503,0.572789,0.259075,0.303478,0.284987,0.31114,0.037864
Q322,Dolutegravir hepatic impairment dose in Malaria,EN,medicine hepatic impairment dose in disease,3,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.32883036,Evidence / Guideline Lookup,0.26495534,0.06387502,False,0.197985,0.202103,0.118141,0.204014,0.32883,0.264955,0.15193,0.25321,0.206036,-0.02566
Q323,efek samping Inhaled corticosteroids pada Asthma,ID,efek samping drugclass pada disease,0,Monitoring / Response / Risk Assessment,0.58801824,Mechanism / Background Knowledge,0.12828833,0.4597299,0.054819994,0.24465396,0.7005261,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.5257207,Epidemiology / Prognosis,0.3841007,0.14162001,False,0.275169,0.329945,0.156137,0.279362,0.525721,0.321147,0.155681,0.384101,0.297013,0.044336
Q324,monitoring parameters Aspirin in Stable Angina,EN,monitoring parameters medicine in disease,6,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Pharmacotherapy,0.5805537,Diagnosis / Differential Diagnosis,0.5125228,0.068030894,False,0.509286,0.512523,0.450211,0.511347,0.580554,0.440554,0.447351,0.496787,0.459461,0.158099
Q325,target Systemic Lupus Erythematosus sudah tercapai kapan maintenance Adalimumab,MIXED,target disease sudah tercapai kapan maintenance medicine,0,Prophylaxis / Maintenance,0.9632334,Dosing / Administration,0.010901309,0.9523321,0.12038701,0.5232157,0.35639727,Prophylaxis / Maintenance,Prophylaxis / Maintenance,1,True,Management / Treatment,0.44102842,Test / Clinical Data Interpretation,0.43430948,0.0067189336,False,0.441028,0.414882,0.39689,0.434309,0.415767,0.3698,0.318194,0.421415,0.377205,0.141514
Q326,titration protocol Ferrous sulphate in Iron Deficiency Anaemia,EN,titration protocol medicine in disease,5,Dosing / Administration,0.37508363,Safety / Contraindication,0.27289736,0.10218626,0.07496158,0.2319428,0.69309556,Dosing / Administration,Dosing / Administration,1,True,Procedures / Techniques,0.38592738,Management / Treatment,0.38342407,0.0025033057,False,0.383424,0.216584,0.21026,0.271932,0.345126,0.329211,0.385927,0.340985,0.312514,0.050287
Q327,kombinasi Desmopressin dan Desmopressin pada Diabetes Insipidus aman atau tidak,MIXED,kombinasi medicine dan medicine pada disease aman atau tidak,0,Interaction / Combination,0.9430835,Safety / Contraindication,0.027149757,0.9159338,0.055518784,0.17306238,0.7714188,Interaction / Combination,Interaction / Combination; Safety / Contraindication,2,True,Pharmacotherapy,0.5262046,Epidemiology / Prognosis,0.47412813,0.05207646,False,0.441305,0.374096,0.314286,0.374025,0.526205,0.396766,0.377754,0.474128,0.394969,0.158756
Q328,kombinasi Piperacillin-tazobactam dan Hydrocortisone pada Sepsis aman atau tidak,MIXED,kombinasi medicine dan medicine pada disease aman atau tidak,0,Interaction / Combination,0.9430835,Safety / Contraindication,0.027149757,0.9159338,0.055518784,0.17306238,0.7714188,Interaction / Combination,Interaction / Combination; Safety / Contraindication,2,True,Pharmacotherapy,0.5262046,Epidemiology / Prognosis,0.47412813,0.05207646,False,0.441305,0.374096,0.314286,0.374025,0.526205,0.396766,0.377754,0.474128,0.394969,0.158756
Q329,algoritma terapi Major Depressive Disorder step up,ID,algoritma terapi disease step up,11,Management / Treatment Selection,0.984469,Guideline / Evidence Lookup,0.008368756,0.97610027,0.0488273,0.14333789,0.8078348,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.3736121,Pharmacotherapy,0.2844178,0.0891943,False,0.373612,0.242224,0.225396,0.244146,0.284418,0.265559,0.242228,0.267169,0.255031,0.158703
Q330,Lithium side effect pada pasien Bipolar Disorder apa saja,MIXED,medicine side effect pada pasien disease apa saja,0,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.49910206,Epidemiology / Prognosis,0.49503168,0.0040703714,False,0.414928,0.405403,0.18851,0.352944,0.499102,0.404142,0.329019,0.495032,0.438269,0.01451
Q331,Osteoporosis dengan renal impairment penyesuaian dosis Alendronate,MIXED,disease dengan renal impairment penyesuaian dosis medicine,1,Dosing / Administration,0.93447703,Safety / Contraindication,0.026299171,0.90817785,0.12735051,0.38163197,0.49101758,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.3254621,Pharmacotherapy,0.31451082,0.010951281,False,0.248229,0.281574,0.172108,0.30487,0.314511,0.272935,0.225793,0.325462,0.273432,0.003097
Q332,kapan mulai terapi Desmopressin pada Diabetes Insipidus,ID,kapan mulai terapi medicine pada disease,0,Management / Treatment Selection,0.9812088,Guideline / Evidence Lookup,0.009835744,0.9713731,0.02501373,0.12852103,0.8464653,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.5213549,Procedures / Techniques,0.4823371,0.039017826,False,0.521355,0.332444,0.329157,0.421322,0.443465,0.468114,0.482337,0.464131,0.406137,0.057801
Q333,kontraindikasi Diazepam pada Febrile Seizure dengan hypertension,MIXED,kontraindikasi medicine pada disease dengan hypertension,1,Safety / Contraindication,0.8592082,Dosing / Administration,0.033183865,0.82602435,0.05874096,0.28590548,0.65535355,Safety / Contraindication,Safety / Contraindication,1,True,Evidence / Guideline Lookup,0.4444986,Epidemiology / Prognosis,0.36504668,0.07945192,False,0.346277,0.353616,0.142944,0.282836,0.362235,0.444499,0.28655,0.365047,0.329261,0.079096
Q334,Community-acquired Pneumonia prophylaxis Apixaban indication,EN,disease prophylaxis medicine indication,0,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,Prophylaxis / Maintenance; Management / Treatment Selection,2,True,Diagnosis / Differential Diagnosis,0.48598784,Epidemiology / Prognosis,0.41643748,0.069550365,False,0.317798,0.485988,0.212731,0.38313,0.282958,0.371821,0.286917,0.416437,0.32907,0.010429
Q335,Metronidazole vs Omeprazole untuk pasien Pulmonary Embolism mana lebih efektif,MIXED,medicine vs medicine untuk pasien disease mana lebih efektif,0,Comparative Treatment Choice,0.9871715,Safety / Contraindication,0.0046370034,0.98253447,0.021237668,0.8594299,0.119332485,Comparative Treatment Choice,Comparative Treatment Choice,1,True,Pharmacotherapy,0.5386045,Management / Treatment,0.5001536,0.038450897,False,0.500154,0.318894,0.321434,0.354512,0.538604,0.374143,0.441864,0.429394,0.429246,0.150252
Q336,Lithium contraindication in Bipolar Disorder with anaemia,EN,medicine contraindication in disease with anaemia,12,Dosing / Administration,0.40504202,Safety / Contraindication,0.40285012,0.0021919012,0.07290639,0.33919907,0.58789456,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.31550953,Evidence / Guideline Lookup,0.31430072,0.001208812,False,0.304468,0.289717,0.208535,0.296103,0.31551,0.314301,0.264803,0.309448,0.23835,0.034868
Q337,Chronic Kidney Disease with immunocompromised first line drug,EN,disease with immunocompromised first line drug,0,Management / Treatment Selection,0.98544854,Guideline / Evidence Lookup,0.01142902,0.9740195,0.028791578,0.094718866,0.8764895,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.3417258,Pharmacotherapy,0.3325342,0.0091916025,False,0.341726,0.306338,0.211963,0.279828,0.332534,0.257395,0.153281,0.307158,0.203272,-0.003087
Q338,Metronidazole vs Metronidazole in Inflammatory Bowel Disease patients,EN,medicine vs medicine in disease patients,0,Comparative Treatment Choice,0.98690945,Safety / Contraindication,0.0047784615,0.982131,0.021289317,0.85115695,0.12755372,Comparative Treatment Choice,Comparative Treatment Choice,1,True,Pharmacotherapy,0.5007164,Management / Treatment,0.4636933,0.037023097,False,0.463693,0.343376,0.299476,0.380712,0.500716,0.31922,0.381207,0.425953,0.446629,0.127506
Q339,Clozapine vs Clozapine in Schizophrenia patients,EN,medicine vs medicine in disease patients,0,Comparative Treatment Choice,0.98690945,Safety / Contraindication,0.004778459,0.982131,0.021289317,0.85115695,0.12755372,Comparative Treatment Choice,Comparative Treatment Choice,1,True,Pharmacotherapy,0.5007163,Management / Treatment,0.46369326,0.037023067,False,0.463693,0.343376,0.299476,0.380712,0.500716,0.31922,0.381206,0.425953,0.446629,0.127506
