query_id,content_id,session_id,impression_id,doctor_id,timestamp,last_timestamp_served,inferred_rank,impression_count,impressed,query_text,query_language,query_intent,query_intent_top_level,query_intent_subtype,query_intent_label_confidence,query_intent_label_source,query_disease,query_icd10_code,query_molecule,query_atc_code,query_drug_class,query_atc_class,query_therapeutic_area,query_age_group,query_pregnancy_status,query_year,query_recency_flag,query_dose_context_flag,query_route,query_renal_function_group,query_hepatic_impairment_flag,query_comparison_flag,query_negation_flag,query_prior_treatment_failure_flag,content_title,content_language,content_type,content_source_type,content_publication_year,content_word_count,content_disease,content_icd10_code,content_molecule,content_atc_code,content_drug_class,content_atc_class,content_therapeutic_area,behavioral_event_count,first_event_timestamp,last_event_timestamp,clicked,scroll_deep,return_visit,save_bookmark,dwell_time,max_event_dwell_seconds,has_engagement,relevance_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,relevance_evidence,relevance_grade_description,observed_positive,meaningful_positive,strong_positive,relevance_label_scheme,relevance_label_source
Q357,C239,SE0280,IMP3592,D065,2025-01-17 01:43:03,2025-01-17 01:43:03,4,1,True,Pembrolizumab long term outcomes Non-Small Cell Lung Cancer,EN,Efficacy / Outcomes,Pharmacotherapy; Epidemiology / Prognosis,Efficacy / Outcomes,medium,rule_model_consensus,Non-Small Cell Lung Cancer,C34,Pembrolizumab,L01FF02,PD-1 inhibitors,L01FF,Oncology,,,,False,False,,,False,False,False,False,Asia-Pacific Guideline: Deep Vein Thrombosis in Primary Care 2024,EN,guideline,who,2024,2290,Deep Vein Thrombosis,I82,Warfarin,B01AA03,Vitamin K antagonists,B01AA,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q357,C073,SE0280,IMP3593,D065,2025-01-17 01:43:04,2025-01-17 01:43:04,5,1,True,Pembrolizumab long term outcomes Non-Small Cell Lung Cancer,EN,Efficacy / Outcomes,Pharmacotherapy; Epidemiology / Prognosis,Efficacy / Outcomes,medium,rule_model_consensus,Non-Small Cell Lung Cancer,C34,Pembrolizumab,L01FF02,PD-1 inhibitors,L01FF,Oncology,,,,False,False,,,False,False,False,False,Quick Reference: Antiepileptics other Dosing in Migraine,MIXED,clinical_summary,hospital_protocol,2021,302,Migraine,G43,Topiramate,N03AX11,Antiepileptics other,N03AX,Neurology,1,2025-01-17 01:43:13,2025-01-17 01:43:13,True,False,False,False,35,35,True,2,2,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q357,C056,SE0280,IMP3594,D065,2025-01-17 01:43:06,2025-01-17 01:43:06,6,1,True,Pembrolizumab long term outcomes Non-Small Cell Lung Cancer,EN,Efficacy / Outcomes,Pharmacotherapy; Epidemiology / Prognosis,Efficacy / Outcomes,medium,rule_model_consensus,Non-Small Cell Lung Cancer,C34,Pembrolizumab,L01FF02,PD-1 inhibitors,L01FF,Oncology,,,,False,False,,,False,False,False,False,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,EN,article,research_paper,2023,2367,Chronic Kidney Disease,N18,Empagliflozin; Ramipril,A10BK03; C09AA05,SGLT2 inhibitors; ACE inhibitors,A10BK; C09AA,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C335,SE0098,IMP3595,D117,2025-01-17 01:57:09,2025-01-17 01:57:09,1,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,WHO Guideline Update: Psoriasis 2025,EN,guideline,who,2025,1092,Psoriasis,L40,Cyclosporine; Dupilumab,L04AD01; D11AH05,Calcineurin inhibitors; IL-4/IL-13 inhibitors,L04AD; D11AH,Dermatology,1,2025-01-17 01:57:29,2025-01-17 01:57:29,True,False,False,False,13,13,True,2,1,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C065,SE0098,IMP3596,D117,2025-01-17 01:57:12,2025-01-17 01:57:12,2,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,Profil Keamanan Losartan pada Chronic Kidney Disease,ID,article,journal,2025,1277,Chronic Kidney Disease,N18,Losartan; Losartan,C09CA01; C09CA01,ARBs; ARBs,C09CA; C09CA,Nephrology,1,2025-01-17 01:59:56,2025-01-17 01:59:56,False,True,False,False,102,102,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C085,SE0098,IMP3597,D117,2025-01-17 01:57:15,2025-01-17 01:57:15,3,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,Pedoman PNPK: Ischaemic Stroke,ID,guideline,ministry_of_health,2023,1621,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C241,SE0098,IMP3598,D117,2025-01-17 01:57:18,2025-01-17 01:57:18,4,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,Consensus Statement: Vitamin K antagonists Use in Deep Vein Thrombosis,EN,guideline,professional_society,2024,2880,Deep Vein Thrombosis,I82,Warfarin; Rivaroxaban,B01AA03; B01AF01,Vitamin K antagonists; Factor Xa inhibitors,B01AA; B01AF,Haematology,1,2025-01-17 02:06:35,2025-01-17 02:06:35,False,True,False,False,78,78,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C054,SE0098,IMP3599,D117,2025-01-17 01:57:22,2025-01-17 01:57:22,5,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,Efektivitas Loop diuretics pada Nephrotic Syndrome,ID,article,journal,2024,2321,Nephrotic Syndrome,N04,Furosemide,C03CA01,Loop diuretics,C03CA,Nephrology,1,2025-01-17 02:00:53,2025-01-17 02:00:53,True,False,False,False,2,2,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q420,C288,SE0098,IMP3600,D117,2025-01-17 01:57:24,2025-01-17 01:57:24,6,1,True,Atrial Fibrillation pada anak dosis Metoprolol,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Atrial Fibrillation,I48,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,pediatric,,,False,True,,,False,False,False,False,Zinc in Stunting / Malnutrition: Real-World Outcomes,MIXED,article,research_paper,2025,1722,Stunting / Malnutrition,E43,Zinc,A12CB01,Zinc supplements,A12CB,Pediatrics,1,2025-01-17 02:00:33,2025-01-17 02:00:33,False,True,False,False,104,104,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C295,SE0754,IMP3601,D061,2025-01-17 02:29:28,2025-01-17 02:29:28,1,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Risk Stratification in Stunting / Malnutrition: Current Approaches,MIXED,article,research_paper,2023,1016,Stunting / Malnutrition,E43,Vitamin A; Vitamin A,A11CA01; A11CA01,Vitamin A; Vitamin A,A11CA; A11CA,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C183,SE0754,IMP3602,D061,2025-01-17 02:29:28,2025-01-17 02:29:28,2,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Scoping Review: Emerging Therapies in Bipolar Disorder 2022,MIXED,review,meta_analysis,2022,3811,Bipolar Disorder,F31,Olanzapine; Olanzapine,N05AH03; N05AH03,Atypical antipsychotics; Atypical antipsychotics,N05AH; N05AH,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C181,SE0754,IMP3603,D061,2025-01-17 02:29:28,2025-01-17 02:29:28,3,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Case Report: Atypical Presentation of Major Depressive Disorder,EN,case_report,case_report,2023,841,Major Depressive Disorder,F32,Sertraline,N06AB06,SSRIs,N06AB,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C007,SE0754,IMP3604,D061,2025-01-17 02:29:28,2025-01-17 02:29:28,4,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,EN,article,research_paper,2020,898,Diabetes Insipidus,E23.2,Desmopressin; Desmopressin,H01BA02; H01BA02,Vasopressin analogues; Vasopressin analogues,H01BA; H01BA,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C157,SE0754,IMP3605,D061,2025-01-17 02:29:28,2025-01-17 02:29:28,5,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Profil Keamanan Lansoprazole pada Peptic Ulcer Disease,ID,article,journal,2024,1942,Peptic Ulcer Disease,K27,Lansoprazole,A02BC03,Proton pump inhibitors,A02BC,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C281,SE0754,IMP3606,D061,2025-01-17 02:29:29,2025-01-17 02:29:29,6,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Stunting / Malnutrition in anaemia: Special Considerations,EN,article,journal,2025,2313,Stunting / Malnutrition,E43,Vitamin A; Vitamin A,A11CA01; A11CA01,Vitamin A; Vitamin A,A11CA; A11CA,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C114,SE0754,IMP3607,D061,2025-01-17 02:29:31,2025-01-17 02:29:31,7,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Profil Keamanan Levofloxacin pada HIV/AIDS,ID,article,research_paper,2022,2173,HIV/AIDS,B20,Levofloxacin; Amoxicillin,J01MA12; J01CA04,Fluoroquinolones; Penicillins,J01MA; J01CA,Infectious Disease,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C002,SE0754,IMP3608,D061,2025-01-17 02:29:36,2025-01-17 02:29:36,8,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,MIXED,guideline,ministry_of_health,2023,2901,Type 1 Diabetes Mellitus,E10,Insulin degludec,A10AE06,Basal insulins,A10AE,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C075,SE0754,IMP3609,D061,2025-01-17 02:29:37,2025-01-17 02:29:37,9,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Migraine in Pregnancy: Safety and Management Guide,MIXED,clinical_summary,hospital_protocol,2025,653,Migraine,G43,Topiramate; Topiramate,N03AX11; N03AX11,Antiepileptics other; Antiepileptics other,N03AX; N03AX,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q310,C062,SE0754,IMP3610,D061,2025-01-17 02:29:38,2025-01-17 02:29:38,10,1,True,target terapi Rheumatoid Arthritis dengan Proteasome inhibitors,ID,Management / Treatment Selection,Management / Treatment,Management / Treatment Selection,medium,rule_model_consensus,Rheumatoid Arthritis,M05,Bortezomib,L01XG01,Proteasome inhibitors,L01XG,Rheumatology,,,,False,False,,,False,False,False,False,Konsensus Nasional: Chronic Kidney Disease di Indonesia 2022,ID,guideline,who,2022,1542,Chronic Kidney Disease,N18,Empagliflozin,A10BK03,SGLT2 inhibitors,A10BK,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C125,SE0549,IMP3611,D048,2025-01-17 02:38:48,2025-01-17 02:38:48,1,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Efficacy of Antituberculotics in MDR Tuberculosis: A Cohort Study,MIXED,article,journal,2024,1187,MDR Tuberculosis,A15.0,Bedaquiline,J04AK05,Antituberculotics,J04AK,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C283,SE0549,IMP3612,D048,2025-01-17 02:39:01,2025-01-17 02:39:01,2,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Drug Interactions: Zinc in Stunting / Malnutrition Patients,EN,clinical_summary,clinical_practice,2023,487,Stunting / Malnutrition,E43,Zinc,A12CB01,Zinc supplements,A12CB,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C252,SE0549,IMP3613,D048,2025-01-17 02:39:03,2025-01-17 02:39:03,3,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Rare Adverse Event of Erythropoietin in Iron Deficiency Anaemia,EN,case_report,case_report,2020,885,Iron Deficiency Anaemia,D50,Erythropoietin,B03XA01,Erythropoiesis stimulating agents,B03XA,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C317,SE0549,IMP3614,D048,2025-01-17 02:39:05,2025-01-17 02:39:05,4,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,ID,article,journal,2020,1495,Disseminated Intravascular Coagulation,D65,Secukinumab; Cyclosporine,L04AC10; L04AD01,IL-17 inhibitors; Calcineurin inhibitors,L04AC; L04AD,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C182,SE0549,IMP3615,D048,2025-01-17 02:39:06,2025-01-17 02:39:06,5,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,"Sertraline: Pharmacology, Dosing, and Clinical Use in Major Depressive Disorder",MIXED,drug_profile,drug_database,2022,468,Major Depressive Disorder,F32,Sertraline; Escitalopram,N06AB06; N06AB10,SSRIs; SSRIs,N06AB; N06AB,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C024,SE0549,IMP3616,D048,2025-01-17 02:39:09,2025-01-17 02:39:09,6,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,ID,case_report,case_report,2021,866,Acute Coronary Syndrome,I24,Ezetimibe; Amlodipine,C10AX09; C08CA01,Cholesterol absorption inhibitors; Calcium channel blockers,C10AX; C08CA,Cardiology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q133,C310,SE0549,IMP3617,D048,2025-01-17 02:39:12,2025-01-17 02:39:12,7,1,True,Omeprazole contraindication in Peptic Ulcer Disease with hypertension,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,low,model_assisted_schema_review,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,,,,False,False,,,False,False,False,False,Quick Reference: IL-4/IL-13 inhibitors Dosing in Disseminated Intravascular Coagulation,MIXED,clinical_summary,hospital_protocol,2020,435,Disseminated Intravascular Coagulation,D65,Dupilumab; Dupilumab,D11AH05; D11AH05,IL-4/IL-13 inhibitors; IL-4/IL-13 inhibitors,D11AH; D11AH,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
